Category,Country,Year Month,Index (2015 = 100),code
All-items HICP,Serbia,2019M10,108.7,28
All-items HICP,Serbia,2019M11,108.9,28
All-items HICP,Serbia,2019M12,109.3,28
All-items HICP,Serbia,2020M01,109.9,28
All-items HICP,Serbia,2020M02,110.6,28
All-items HICP,Serbia,2020M03,110.5,28
All-items HICP,Serbia,2020M04,110.7,28
All-items HICP,Serbia,2020M05,110.4,28
All-items HICP,Serbia,2020M06,111.1,28
All-items HICP,Serbia,2020M07,111.4,28
All-items HICP,Serbia,2020M08,111.2,28
All-items HICP,Slovakia,2000M01,59.14,29
All-items HICP,Slovakia,2000M02,61.17,29
All-items HICP,Slovakia,2000M03,61.4,29
All-items HICP,Slovakia,2000M04,61.36,29
All-items HICP,Slovakia,2000M05,61.53,29
All-items HICP,Slovakia,2000M06,61.49,29
All-items HICP,Slovakia,2000M07,61.48,29
All-items HICP,Slovakia,2000M08,61.53,29
All-items HICP,Slovakia,2000M09,61.91,29
All-items HICP,Slovakia,2000M10,62.15,29
All-items HICP,Slovakia,2000M11,62.37,29
All-items HICP,Slovakia,2000M12,62.51,29
All-items HICP,Slovakia,2001M01,63.57,29
All-items HICP,Slovakia,2001M02,65.05,29
All-items HICP,Slovakia,2001M03,65.45,29
All-items HICP,Slovakia,2001M04,65.73,29
All-items HICP,Slovakia,2001M05,66.05,29
All-items HICP,Slovakia,2001M06,66.13,29
All-items HICP,Slovakia,2001M07,66.38,29
All-items HICP,Slovakia,2001M08,66.26,29
All-items HICP,Slovakia,2001M09,66.45,29
All-items HICP,Slovakia,2001M10,66.45,29
All-items HICP,Slovakia,2001M11,66.61,29
All-items HICP,Slovakia,2001M12,66.7,29
All-items HICP,Slovakia,2002M01,67.68,29
All-items HICP,Slovakia,2002M02,67.89,29
All-items HICP,Slovakia,2002M03,67.91,29
All-items HICP,Slovakia,2002M04,68.16,29
All-items HICP,Slovakia,2002M05,68.23,29
All-items HICP,Slovakia,2002M06,67.97,29
All-items HICP,Slovakia,2002M07,67.82,29
All-items HICP,Slovakia,2002M08,68.25,29
All-items HICP,Slovakia,2002M09,68.53,29
All-items HICP,Slovakia,2002M10,68.62,29
All-items HICP,Slovakia,2002M11,68.62,29
All-items HICP,Slovakia,2002M12,68.85,29
All-items HICP,Slovakia,2003M01,72.5,29
All-items HICP,Slovakia,2003M02,72.91,29
All-items HICP,Slovakia,2003M03,73.36,29
All-items HICP,Slovakia,2003M04,73.4,29
All-items HICP,Slovakia,2003M05,73.44,29
All-items HICP,Slovakia,2003M06,73.62,29
All-items HICP,Slovakia,2003M07,73.59,29
All-items HICP,Slovakia,2003M08,74.4,29
All-items HICP,Slovakia,2003M09,74.88,29
All-items HICP,Slovakia,2003M10,75.02,29
All-items HICP,Slovakia,2003M11,75.15,29
All-items HICP,Slovakia,2003M12,75.29,29
All-items HICP,Slovakia,2004M01,78.52,29
All-items HICP,Slovakia,2004M02,79.04,29
All-items HICP,Slovakia,2004M03,79.22,29
All-items HICP,Slovakia,2004M04,79.22,29
All-items HICP,Slovakia,2004M05,79.49,29
All-items HICP,Slovakia,2004M06,79.64,29
All-items HICP,Slovakia,2004M07,79.78,29
All-items HICP,Slovakia,2004M08,79.69,29
All-items HICP,Slovakia,2004M09,79.81,29
All-items HICP,Slovakia,2004M10,79.94,29
All-items HICP,Slovakia,2004M11,79.82,29
All-items HICP,Slovakia,2004M12,79.72,29
All-items HICP,Slovakia,2005M01,81.05,29
All-items HICP,Slovakia,2005M02,81.16,29
All-items HICP,Slovakia,2005M03,81.13,29
All-items HICP,Slovakia,2005M04,81.31,29
All-items HICP,Slovakia,2005M05,81.41,29
All-items HICP,Slovakia,2005M06,81.73,29
All-items HICP,Slovakia,2005M07,81.47,29
All-items HICP,Slovakia,2005M08,81.39,29
All-items HICP,Slovakia,2005M09,81.62,29
All-items HICP,Slovakia,2005M10,82.72,29
All-items HICP,Slovakia,2005M11,82.73,29
All-items HICP,Slovakia,2005M12,82.77,29
All-items HICP,Slovakia,2006M01,84.35,29
All-items HICP,Slovakia,2006M02,84.62,29
All-items HICP,Slovakia,2006M03,84.63,29
All-items HICP,Slovakia,2006M04,84.89,29
All-items HICP,Slovakia,2006M05,85.31,29
All-items HICP,Slovakia,2006M06,85.43,29
All-items HICP,Slovakia,2006M07,85.53,29
All-items HICP,Slovakia,2006M08,85.44,29
All-items HICP,Slovakia,2006M09,85.27,29
All-items HICP,Slovakia,2006M10,85.29,29
All-items HICP,Slovakia,2006M11,85.74,29
All-items HICP,Slovakia,2006M12,85.8,29
All-items HICP,Slovakia,2007M01,86.23,29
All-items HICP,Slovakia,2007M02,86.31,29
All-items HICP,Slovakia,2007M03,86.36,29
All-items HICP,Slovakia,2007M04,86.6,29
All-items HICP,Slovakia,2007M05,86.62,29
All-items HICP,Slovakia,2007M06,86.68,29
All-items HICP,Slovakia,2007M07,86.58,29
All-items HICP,Slovakia,2007M08,86.5,29
All-items HICP,Slovakia,2007M09,86.75,29
All-items HICP,Slovakia,2007M10,87.35,29
All-items HICP,Slovakia,2007M11,87.7,29
All-items HICP,Slovakia,2007M12,87.94,29
All-items HICP,Slovakia,2008M01,88.97,29
All-items HICP,Slovakia,2008M02,89.23,29
All-items HICP,Slovakia,2008M03,89.49,29
All-items HICP,Slovakia,2008M04,89.76,29
All-items HICP,Slovakia,2008M05,90.1,29
All-items HICP,Slovakia,2008M06,90.42,29
All-items HICP,Slovakia,2008M07,90.41,29
All-items HICP,Slovakia,2008M08,90.35,29
All-items HICP,Slovakia,2008M09,90.7,29
All-items HICP,Slovakia,2008M10,91.01,29
All-items HICP,Slovakia,2008M11,91.12,29
All-items HICP,Slovakia,2008M12,91.06,29
All-items HICP,Slovakia,2009M01,91.38,29
All-items HICP,Slovakia,2009M02,91.36,29
All-items HICP,Slovakia,2009M03,91.11,29
All-items HICP,Slovakia,2009M04,91.01,29
All-items HICP,Slovakia,2009M05,91.07,29
All-items HICP,Slovakia,2009M06,91.08,29
All-items HICP,Slovakia,2009M07,90.97,29
All-items HICP,Slovakia,2009M08,90.78,29
All-items HICP,Slovakia,2009M09,90.74,29
All-items HICP,Slovakia,2009M10,90.89,29
All-items HICP,Slovakia,2009M11,91.15,29
All-items HICP,Slovakia,2009M12,91.1,29
All-items HICP,Slovakia,2010M01,91.21,29
All-items HICP,Slovakia,2010M02,91.22,29
All-items HICP,Slovakia,2010M03,91.34,29
All-items HICP,Slovakia,2010M04,91.67,29
All-items HICP,Slovakia,2010M05,91.73,29
All-items HICP,Slovakia,2010M06,91.72,29
All-items HICP,Slovakia,2010M07,91.84,29
All-items HICP,Slovakia,2010M08,91.74,29
All-items HICP,Slovakia,2010M09,91.73,29
All-items HICP,Slovakia,2010M10,91.76,29
All-items HICP,Slovakia,2010M11,92.02,29
All-items HICP,Slovakia,2010M12,92.25,29
All-items HICP,Slovakia,2011M01,94.16,29
All-items HICP,Slovakia,2011M02,94.42,29
All-items HICP,Slovakia,2011M03,94.8,29
All-items HICP,Slovakia,2011M04,95.25,29
All-items HICP,Slovakia,2011M05,95.56,29
All-items HICP,Slovakia,2011M06,95.51,29
All-items HICP,Slovakia,2011M07,95.35,29
All-items HICP,Slovakia,2011M08,95.47,29
All-items HICP,Slovakia,2011M09,95.74,29
All-items HICP,Slovakia,2011M10,95.95,29
All-items HICP,Slovakia,2011M11,96.44,29
All-items HICP,Slovakia,2011M12,96.48,29
All-items HICP,Slovakia,2012M01,97.97,29
All-items HICP,Slovakia,2012M02,98.19,29
All-items HICP,Slovakia,2012M03,98.5,29
All-items HICP,Slovakia,2012M04,98.74,29
All-items HICP,Slovakia,2012M05,98.84,29
All-items HICP,Slovakia,2012M06,99.07,29
All-items HICP,Slovakia,2012M07,99.01,29
All-items HICP,Slovakia,2012M08,99.06,29
All-items HICP,Slovakia,2012M09,99.34,29
All-items HICP,Slovakia,2012M10,99.73,29
All-items HICP,Slovakia,2012M11,99.8,29
All-items HICP,Slovakia,2012M12,99.73,29
All-items HICP,Slovakia,2013M01,100.43,29
All-items HICP,Slovakia,2013M02,100.4,29
All-items HICP,Slovakia,2013M03,100.42,29
All-items HICP,Slovakia,2013M04,100.46,29
All-items HICP,Slovakia,2013M05,100.57,29
All-items HICP,Slovakia,2013M06,100.72,29
All-items HICP,Slovakia,2013M07,100.64,29
All-items HICP,Slovakia,2013M08,100.46,29
All-items HICP,Slovakia,2013M09,100.43,29
All-items HICP,Slovakia,2013M10,100.44,29
All-items HICP,Slovakia,2013M11,100.28,29
All-items HICP,Slovakia,2013M12,100.12,29
All-items HICP,Slovakia,2014M01,100.38,29
All-items HICP,Slovakia,2014M02,100.28,29
All-items HICP,Slovakia,2014M03,100.26,29
All-items HICP,Slovakia,2014M04,100.26,29
All-items HICP,Slovakia,2014M05,100.53,29
All-items HICP,Slovakia,2014M06,100.64,29
All-items HICP,Slovakia,2014M07,100.49,29
All-items HICP,Slovakia,2014M08,100.28,29
All-items HICP,Slovakia,2014M09,100.34,29
All-items HICP,Slovakia,2014M10,100.43,29
All-items HICP,Slovakia,2014M11,100.26,29
All-items HICP,Slovakia,2014M12,99.99,29
All-items HICP,Slovakia,2015M01,99.87,29
All-items HICP,Slovakia,2015M02,99.68,29
All-items HICP,Slovakia,2015M03,99.87,29
All-items HICP,Slovakia,2015M04,100.13,29
All-items HICP,Slovakia,2015M05,100.44,29
All-items HICP,Slovakia,2015M06,100.55,29
All-items HICP,Slovakia,2015M07,100.27,29
All-items HICP,Slovakia,2015M08,100.06,29
All-items HICP,Slovakia,2015M09,99.82,29
All-items HICP,Slovakia,2015M10,99.9,29
All-items HICP,Slovakia,2015M11,99.88,29
All-items HICP,Slovakia,2015M12,99.53,29
All-items HICP,Slovakia,2016M01,99.24,29
All-items HICP,Slovakia,2016M02,99.37,29
All-items HICP,Slovakia,2016M03,99.38,29
All-items HICP,Slovakia,2016M04,99.74,29
All-items HICP,Slovakia,2016M05,99.69,29
All-items HICP,Slovakia,2016M06,99.82,29
All-items HICP,Slovakia,2016M07,99.41,29
All-items HICP,Slovakia,2016M08,99.27,29
All-items HICP,Slovakia,2016M09,99.3,29
All-items HICP,Slovakia,2016M10,99.58,29
All-items HICP,Slovakia,2016M11,99.67,29
All-items HICP,Slovakia,2016M12,99.75,29
All-items HICP,Slovakia,2017M01,100.02,29
All-items HICP,Slovakia,2017M02,100.55,29
All-items HICP,Slovakia,2017M03,100.42,29
All-items HICP,Slovakia,2017M04,100.56,29
All-items HICP,Slovakia,2017M05,100.82,29
All-items HICP,Slovakia,2017M06,100.82,29
All-items HICP,Slovakia,2017M07,100.87,29
All-items HICP,Slovakia,2017M08,100.88,29
All-items HICP,Slovakia,2017M09,101.05,29
All-items HICP,Slovakia,2017M10,101.4,29
All-items HICP,Slovakia,2017M11,101.73,29
All-items HICP,Slovakia,2017M12,101.71,29
All-items HICP,Slovakia,2018M01,102.59,29
All-items HICP,Slovakia,2018M02,102.75,29
All-items HICP,Slovakia,2018M03,102.95,29
All-items HICP,Slovakia,2018M04,103.56,29
All-items HICP,Slovakia,2018M05,103.57,29
All-items HICP,Slovakia,2018M06,103.7,29
All-items HICP,Slovakia,2018M07,103.53,29
All-items HICP,Slovakia,2018M08,103.77,29
All-items HICP,Slovakia,2018M09,103.81,29
All-items HICP,Slovakia,2018M10,103.9,29
All-items HICP,Slovakia,2018M11,103.76,29
All-items HICP,Slovakia,2018M12,103.61,29
All-items HICP,Slovakia,2019M01,104.86,29
All-items HICP,Slovakia,2019M02,105.09,29
All-items HICP,Slovakia,2019M03,105.78,29
All-items HICP,Slovakia,2019M04,106.01,29
All-items HICP,Slovakia,2019M05,106.39,29
All-items HICP,Slovakia,2019M06,106.49,29
All-items HICP,Slovakia,2019M07,106.64,29
All-items HICP,Slovakia,2019M08,106.87,29
All-items HICP,Slovakia,2019M09,106.97,29
All-items HICP,Slovakia,2019M10,106.87,29
All-items HICP,Slovakia,2019M11,107.05,29
All-items HICP,Slovakia,2019M12,106.89,29
All-items HICP,Slovakia,2020M01,108.23,29
All-items HICP,Slovakia,2020M02,108.37,29
All-items HICP,Slovakia,2020M03,108.34,29
All-items HICP,Slovakia,2020M04,108.26,29
All-items HICP,Slovakia,2020M05,108.58,29
All-items HICP,Slovakia,2020M06,108.46,29
All-items HICP,Slovakia,2020M07,108.54,29
All-items HICP,Slovakia,2020M08,108.41,29
All-items HICP,Slovenia,2000M01,59.52,30
All-items HICP,Slovenia,2000M02,60.07,30
All-items HICP,Slovenia,2000M03,60.62,30
All-items HICP,Slovenia,2000M04,60.98,30
All-items HICP,Slovenia,2000M05,61.21,30
All-items HICP,Slovenia,2000M06,61.62,30
All-items HICP,Slovenia,2000M07,62.13,30
All-items HICP,Slovenia,2000M08,62.31,30
All-items HICP,Slovenia,2000M09,63.18,30
All-items HICP,Slovenia,2000M10,63.55,30
All-items HICP,Slovenia,2000M11,64.28,30
All-items HICP,Slovenia,2000M12,64.33,30
All-items HICP,Slovenia,2001M01,64.56,30
All-items HICP,Slovenia,2001M02,65.36,30
All-items HICP,Slovenia,2001M03,66.09,30
All-items HICP,Slovenia,2001M04,66.53,30
All-items HICP,Slovenia,2001M05,67.31,30
All-items HICP,Slovenia,2001M06,67.64,30
All-items HICP,Slovenia,2001M07,67.79,30
All-items HICP,Slovenia,2001M08,67.81,30
All-items HICP,Slovenia,2001M09,68.4,30
All-items HICP,Slovenia,2001M10,68.68,30
All-items HICP,Slovenia,2001M11,68.91,30
All-items HICP,Slovenia,2001M12,68.87,30
All-items HICP,Slovenia,2002M01,69.97,30
All-items HICP,Slovenia,2002M02,70.56,30
All-items HICP,Slovenia,2002M03,71.09,30
All-items HICP,Slovenia,2002M04,72.15,30
All-items HICP,Slovenia,2002M05,72.44,30
All-items HICP,Slovenia,2002M06,72.32,30
All-items HICP,Slovenia,2002M07,72.88,30
All-items HICP,Slovenia,2002M08,73.01,30
All-items HICP,Slovenia,2002M09,73.34,30
All-items HICP,Slovenia,2002M10,73.52,30
All-items HICP,Slovenia,2002M11,73.41,30
All-items HICP,Slovenia,2002M12,73.79,30
All-items HICP,Slovenia,2003M01,74.64,30
All-items HICP,Slovenia,2003M02,75.06,30
All-items HICP,Slovenia,2003M03,75.56,30
All-items HICP,Slovenia,2003M04,75.99,30
All-items HICP,Slovenia,2003M05,76.44,30
All-items HICP,Slovenia,2003M06,76.78,30
All-items HICP,Slovenia,2003M07,77.29,30
All-items HICP,Slovenia,2003M08,77.1,30
All-items HICP,Slovenia,2003M09,77.01,30
All-items HICP,Slovenia,2003M10,77.12,30
All-items HICP,Slovenia,2003M11,77.26,30
All-items HICP,Slovenia,2003M12,77.28,30
All-items HICP,Slovenia,2004M01,77.64,30
All-items HICP,Slovenia,2004M02,77.76,30
All-items HICP,Slovenia,2004M03,78.23,30
All-items HICP,Slovenia,2004M04,78.71,30
All-items HICP,Slovenia,2004M05,79.43,30
All-items HICP,Slovenia,2004M06,79.77,30
All-items HICP,Slovenia,2004M07,80.19,30
All-items HICP,Slovenia,2004M08,79.96,30
All-items HICP,Slovenia,2004M09,79.65,30
All-items HICP,Slovenia,2004M10,79.76,30
All-items HICP,Slovenia,2004M11,80.17,30
All-items HICP,Slovenia,2004M12,79.83,30
All-items HICP,Slovenia,2005M01,79.41,30
All-items HICP,Slovenia,2005M02,79.93,30
All-items HICP,Slovenia,2005M03,80.77,30
All-items HICP,Slovenia,2005M04,80.81,30
All-items HICP,Slovenia,2005M05,81.1,30
All-items HICP,Slovenia,2005M06,81.14,30
All-items HICP,Slovenia,2005M07,81.75,30
All-items HICP,Slovenia,2005M08,81.36,30
All-items HICP,Slovenia,2005M09,82.15,30
All-items HICP,Slovenia,2005M10,82.26,30
All-items HICP,Slovenia,2005M11,81.81,30
All-items HICP,Slovenia,2005M12,81.73,30
All-items HICP,Slovenia,2006M01,81.44,30
All-items HICP,Slovenia,2006M02,81.75,30
All-items HICP,Slovenia,2006M03,82.35,30
All-items HICP,Slovenia,2006M04,83.08,30
All-items HICP,Slovenia,2006M05,83.83,30
All-items HICP,Slovenia,2006M06,83.58,30
All-items HICP,Slovenia,2006M07,83.34,30
All-items HICP,Slovenia,2006M08,83.92,30
All-items HICP,Slovenia,2006M09,84.19,30
All-items HICP,Slovenia,2006M10,83.57,30
All-items HICP,Slovenia,2006M11,83.83,30
All-items HICP,Slovenia,2006M12,84.17,30
All-items HICP,Slovenia,2007M01,83.76,30
All-items HICP,Slovenia,2007M02,83.67,30
All-items HICP,Slovenia,2007M03,84.57,30
All-items HICP,Slovenia,2007M04,85.51,30
All-items HICP,Slovenia,2007M05,86.49,30
All-items HICP,Slovenia,2007M06,86.79,30
All-items HICP,Slovenia,2007M07,86.7,30
All-items HICP,Slovenia,2007M08,86.83,30
All-items HICP,Slovenia,2007M09,87.22,30
All-items HICP,Slovenia,2007M10,87.85,30
All-items HICP,Slovenia,2007M11,88.66,30
All-items HICP,Slovenia,2007M12,89.0,30
All-items HICP,Slovenia,2008M01,89.09,30
All-items HICP,Slovenia,2008M02,88.98,30
All-items HICP,Slovenia,2008M03,90.16,30
All-items HICP,Slovenia,2008M04,90.82,30
All-items HICP,Slovenia,2008M05,91.88,30
All-items HICP,Slovenia,2008M06,92.71,30
All-items HICP,Slovenia,2008M07,92.7,30
All-items HICP,Slovenia,2008M08,92.06,30
All-items HICP,Slovenia,2008M09,92.06,30
All-items HICP,Slovenia,2008M10,92.05,30
All-items HICP,Slovenia,2008M11,91.24,30
All-items HICP,Slovenia,2008M12,90.57,30
All-items HICP,Slovenia,2009M01,90.3,30
All-items HICP,Slovenia,2009M02,90.85,30
All-items HICP,Slovenia,2009M03,91.58,30
All-items HICP,Slovenia,2009M04,91.79,30
All-items HICP,Slovenia,2009M05,92.37,30
All-items HICP,Slovenia,2009M06,92.86,30
All-items HICP,Slovenia,2009M07,92.1,30
All-items HICP,Slovenia,2009M08,92.16,30
All-items HICP,Slovenia,2009M09,92.07,30
All-items HICP,Slovenia,2009M10,92.18,30
All-items HICP,Slovenia,2009M11,92.88,30
All-items HICP,Slovenia,2009M12,92.48,30
All-items HICP,Slovenia,2010M01,91.93,30
All-items HICP,Slovenia,2010M02,92.23,30
All-items HICP,Slovenia,2010M03,93.18,30
All-items HICP,Slovenia,2010M04,94.21,30
All-items HICP,Slovenia,2010M05,94.59,30
All-items HICP,Slovenia,2010M06,94.78,30
All-items HICP,Slovenia,2010M07,94.22,30
All-items HICP,Slovenia,2010M08,94.35,30
All-items HICP,Slovenia,2010M09,93.93,30
All-items HICP,Slovenia,2010M10,94.07,30
All-items HICP,Slovenia,2010M11,94.34,30
All-items HICP,Slovenia,2010M12,94.48,30
All-items HICP,Slovenia,2011M01,94.07,30
All-items HICP,Slovenia,2011M02,94.09,30
All-items HICP,Slovenia,2011M03,95.38,30
All-items HICP,Slovenia,2011M04,96.08,30
All-items HICP,Slovenia,2011M05,96.88,30
All-items HICP,Slovenia,2011M06,96.25,30
All-items HICP,Slovenia,2011M07,95.22,30
All-items HICP,Slovenia,2011M08,95.48,30
All-items HICP,Slovenia,2011M09,96.05,30
All-items HICP,Slovenia,2011M10,96.79,30
All-items HICP,Slovenia,2011M11,96.95,30
All-items HICP,Slovenia,2011M12,96.46,30
All-items HICP,Slovenia,2012M01,96.18,30
All-items HICP,Slovenia,2012M02,96.74,30
All-items HICP,Slovenia,2012M03,97.72,30
All-items HICP,Slovenia,2012M04,98.88,30
All-items HICP,Slovenia,2012M05,99.16,30
All-items HICP,Slovenia,2012M06,98.54,30
All-items HICP,Slovenia,2012M07,97.69,30
All-items HICP,Slovenia,2012M08,98.47,30
All-items HICP,Slovenia,2012M09,99.6,30
All-items HICP,Slovenia,2012M10,99.88,30
All-items HICP,Slovenia,2012M11,99.69,30
All-items HICP,Slovenia,2012M12,99.45,30
All-items HICP,Slovenia,2013M01,98.91,30
All-items HICP,Slovenia,2013M02,99.59,30
All-items HICP,Slovenia,2013M03,99.88,30
All-items HICP,Slovenia,2013M04,100.45,30
All-items HICP,Slovenia,2013M05,100.72,30
All-items HICP,Slovenia,2013M06,100.75,30
